timestamp,temp,press,co2,h2o
2026-07-16T11:58:34.962920,5.14736e1,9.99260e1,4.43627e2,1.04671e1
2026-07-16T11:58:35.338722,5.14736e1,9.99302e1,4.43225e2,1.04587e1
2026-07-16T11:58:35.837759,5.14769e1,9.99300e1,4.42699e2,1.04659e1
2026-07-16T11:58:36.337013,5.14802e1,9.99277e1,4.43271e2,1.04698e1
2026-07-16T11:58:36.838738,5.14769e1,9.99277e1,4.43745e2,1.04627e1
2026-07-16T11:58:37.336568,5.14736e1,9.99260e1,4.43742e2,1.04654e1
