timestamp,temp,press,co2,h2o
2026-07-10T14:06:35.008098,5.14769e1,9.97599e1,4.79748e2,1.11708e1
2026-07-10T14:06:35.506705,5.14769e1,9.97587e1,4.79293e2,1.11710e1
2026-07-10T14:06:36.006951,5.14769e1,9.97607e1,4.79365e2,1.11726e1
2026-07-10T14:06:36.506931,5.14769e1,9.97627e1,4.79510e2,1.11745e1
2026-07-10T14:06:37.005636,5.14736e1,9.97607e1,4.79155e2,1.11747e1
2026-07-10T14:06:37.507008,5.14736e1,9.97580e1,4.78836e2,1.11840e1
2026-07-10T14:06:38.005391,5.14769e1,9.97620e1,4.79457e2,1.11759e1
2026-07-10T14:06:38.505436,5.14802e1,9.97617e1,4.79502e2,1.11764e1
2026-07-10T14:06:39.006563,5.14802e1,9.97622e1,4.79189e2,1.11819e1
