timestamp,temp,press,co2,h2o
2026-07-16T11:51:36.833182,5.14736e1,9.99302e1,4.43809e2,1.04583e1
2026-07-16T11:51:37.335323,5.14736e1,9.99307e1,4.43333e2,1.04585e1
2026-07-16T11:51:37.835618,5.14769e1,9.99310e1,4.43744e2,1.04561e1
2026-07-16T11:51:38.336074,5.14769e1,9.99310e1,4.43723e2,1.04530e1
2026-07-16T11:51:38.833640,5.14769e1,9.99342e1,4.43534e2,1.04557e1
