X,Y
3824.211,1730998733.0 s
3822.282,1730998733.0 s
3820.354,1730998733.0 s
3818.425,1730998733.0 s
3816.497,1730998733.0 s
3814.568,1730998733.0 s
3812.64,1730998733.0 s
3810.711,1730998733.0 s
3808.783,1730998733.0 s
3806.854,1730998733.0 s
3804.926,1730998733.0 s
3802.997,1730998733.0 s
3801.069,1730998733.0 s
3799.14,1730998733.0 s
3797.212,1730998733.0 s
3795.283,1730998733.0 s
3793.355,1730998733.0 s
3791.426,1730998733.0 s
3789.498,1730998733.0 s
3787.569,1730998733.0 s
3785.641,1730998733.0 s
3783.712,1730998733.0 s
3781.784,1730998733.0 s
3779.855,1730998733.0 s
3777.927,1730998733.0 s
3775.998,1730998733.0 s
3774.07,1730998733.0 s
3772.141,1730998733.0 s
3770.213,1730998733.0 s
3768.284,1730998733.0 s
3766.356,1730998733.0 s
3764.427,1730998733.0 s
3762.499,1730998733.0 s
3760.57,1730998733.0 s
3758.642,1730998733.0 s
3756.713,1730998733.0 s
3754.785,1730998733.0 s
3752.856,1730998733.0 s
3750.928,1730998733.0 s
3748.999,1730998733.0 s
3747.071,1730998733.0 s
3745.142,1730998733.0 s
3743.214,1730998733.0 s
3741.285,1730998733.0 s
3739.357,1730998733.0 s
3737.428,1730998733.0 s
3735.5,1730998733.0 s
3733.571,1730998733.0 s
3731.643,1730998733.0 s
3729.714,1730998733.0 s
3727.786,1730998733.0 s
3725.857,1730998733.0 s
3723.929,1730998733.0 s
3722.0,1730998733.0 s
3720.072,1730998733.0 s
3718.143,1730998733.0 s
3716.215,1730998733.0 s
3714.286,1730998733.0 s
3712.358,1730998733.0 s
3710.429,1730998733.0 s
3708.501,1730998733.0 s
3706.572,1730998733.0 s
3704.644,1730998733.0 s
3702.715,1730998733.0 s
3700.787,1730998733.0 s
3698.858,1730998733.0 s
3696.93,1730998733.0 s
3695.001,1730998733.0 s
3693.073,1730998733.0 s
3691.144,1730998733.0 s
3689.216,1730998733.0 s
3687.287,1730998733.0 s
3685.359,1730998733.0 s
3683.43,1730998733.0 s
3681.502,1730998733.0 s
3679.573,1730998733.0 s
3677.645,1730998733.0 s
3675.716,1730998733.0 s
3673.788,1730998733.0 s
3671.859,1730998733.0 s
3669.931,1730998733.0 s
3668.002,1730998733.0 s
3666.074,1730998733.0 s
3664.145,1730998733.0 s
3662.217,1730998733.0 s
3660.288,1730998733.0 s
3658.36,1730998733.0 s
3656.431,1730998733.0 s
3654.503,1730998733.0 s
3652.574,1730998733.0 s
3650.646,1730998733.0 s
3648.717,1730998733.0 s
3646.789,1730998733.0 s
3644.86,1730998733.0 s
3642.932,1730998733.0 s
3641.003,1730998733.0 s
3639.075,1730998733.0 s
3637.146,1730998733.0 s
3635.218,1730998733.0 s
3633.289,1730998733.0 s
3631.361,1730998733.0 s
3629.432,1730998733.0 s
3627.504,1730998733.0 s
3625.575,1730998733.0 s
3623.647,1730998733.0 s
3621.718,1730998733.0 s
3619.79,1730998733.0 s
3617.861,1730998733.0 s
3615.933,1730998733.0 s
3614.004,1730998733.0 s
3612.076,1730998733.0 s
3610.147,1730998733.0 s
3608.219,1730998733.0 s
3606.29,1730998733.0 s
3604.362,1730998733.0 s
3602.433,1730998733.0 s
3600.505,1730998733.0 s
3598.577,1730998733.0 s
3596.648,1730998733.0 s
3594.72,1730998733.0 s
3592.791,1730998733.0 s
3590.863,1730998733.0 s
3588.934,1730998733.0 s
3587.006,1730998733.0 s
3585.077,1730998733.0 s
3583.149,1730998733.0 s
3581.22,1730998733.0 s
3579.292,1730998733.0 s
3577.363,1730998733.0 s
3575.435,1730998733.0 s
3573.506,1730998733.0 s
3571.578,1730998733.0 s
3569.649,1730998733.0 s
3567.721,1730998733.0 s
3565.792,1730998733.0 s
3563.864,1730998733.0 s
3561.935,1730998733.0 s
3560.007,1730998733.0 s
3558.078,1730998733.0 s
3556.15,1730998733.0 s
3554.221,1730998733.0 s
3552.293,1730998733.0 s
3550.364,1730998733.0 s
3548.436,1730998733.0 s
3546.507,1730998733.0 s
3544.579,1730998733.0 s
3542.65,1730998733.0 s
3540.722,1730998733.0 s
3538.793,1730998733.0 s
3536.865,1730998733.0 s
3534.936,1730998733.0 s
3533.008,1730998733.0 s
3531.079,1730998733.0 s
3529.151,1730998733.0 s
3527.222,1730998733.0 s
3525.294,1730998733.0 s
3523.365,1730998733.0 s
3521.437,1730998733.0 s
3519.508,1730998733.0 s
3517.58,1730998733.0 s
3515.651,1730998733.0 s
3513.723,1730998733.0 s
3511.794,1730998733.0 s
3509.866,1730998733.0 s
3507.937,1730998733.0 s
3506.009,1730998733.0 s
3504.08,1730998733.0 s
3502.152,1730998733.0 s
3500.223,1730998733.0 s
3498.295,1730998733.0 s
3496.366,1730998733.0 s
3494.438,1730998733.0 s
3492.509,1730998733.0 s
3490.581,1730998733.0 s
3488.652,1730998733.0 s
3486.724,1730998733.0 s
3484.795,1730998733.0 s
3482.867,1730998733.0 s
3480.938,1730998733.0 s
3479.01,1730998733.0 s
3477.081,1730998733.0 s
3475.153,1730998733.0 s
3473.224,1730998733.0 s
3471.296,1730998733.0 s
3469.367,1730998733.0 s
3467.439,1730998733.0 s
3465.51,1730998733.0 s
3463.582,1730998733.0 s
3461.653,1730998733.0 s
3459.725,1730998733.0 s
3457.796,1730998733.0 s
3455.868,1730998733.0 s
3453.939,1730998733.0 s
3452.011,1730998733.0 s
3450.082,1730998733.0 s
3448.154,1730998733.0 s
3446.225,1730998733.0 s
3444.297,1730998733.0 s
3442.368,1730998733.0 s
3440.44,1730998733.0 s
3438.511,1730998733.0 s
3436.583,1730998733.0 s
3434.654,1730998733.0 s
3432.726,1730998733.0 s
3430.797,1730998733.0 s
3428.869,1730998733.0 s
3426.94,1730998733.0 s
3425.012,1730998733.0 s
3423.083,1730998733.0 s
3421.155,1730998733.0 s
3419.226,1730998733.0 s
3417.298,1730998733.0 s
3415.369,1730998733.0 s
3413.441,1730998733.0 s
3411.512,1730998733.0 s
3409.584,1730998733.0 s
3407.655,1730998733.0 s
3405.727,1730998733.0 s
3403.798,1730998733.0 s
3401.87,1730998733.0 s
3399.941,1730998733.0 s
3398.013,1730998733.0 s
3396.084,1730998733.0 s
3394.156,1730998733.0 s
3392.227,1730998733.0 s
3390.299,1730998733.0 s
3388.37,1730998733.0 s
3386.442,1730998733.0 s
3384.513,1730998733.0 s
3382.585,1730998733.0 s
3380.656,1730998733.0 s
3378.728,1730998733.0 s
3376.799,1730998733.0 s
3374.871,1730998733.0 s
3372.942,1730998733.0 s
3371.014,1730998733.0 s
3369.085,1730998733.0 s
3367.157,1730998733.0 s
3365.228,1730998733.0 s
3363.3,1730998733.0 s
3361.371,1730998733.0 s
3359.443,1730998733.0 s
3357.514,1730998733.0 s
3355.586,1730998733.0 s
3353.657,1730998733.0 s
3351.729,1730998733.0 s
3349.8,1730998733.0 s
3347.872,1730998733.0 s
3345.943,1730998733.0 s
3344.015,1730998733.0 s
3342.086,1730998733.0 s
3340.158,1730998733.0 s
3338.229,1730998733.0 s
3336.301,1730998733.0 s
3334.372,1730998733.0 s
3332.444,1730998733.0 s
3330.515,1730998733.0 s
3328.587,1730998733.0 s
3326.658,1730998733.0 s
3324.73,1730998733.0 s
3322.801,1730998733.0 s
3320.873,1730998733.0 s
3318.944,1730998733.0 s
3317.016,1730998733.0 s
3315.087,1730998733.0 s
3313.159,1730998733.0 s
3311.23,1730998733.0 s
3309.302,1730998733.0 s
3307.373,1730998733.0 s
3305.445,1730998733.0 s
3303.516,1730998733.0 s
3301.588,1730998733.0 s
3299.659,1730998733.0 s
3297.731,1730998733.0 s
3295.802,1730998733.0 s
3293.874,1730998733.0 s
3291.945,1730998733.0 s
3290.017,1730998733.0 s
3288.088,1730998733.0 s
3286.16,1730998733.0 s
3284.231,1730998733.0 s
3282.303,1730998733.0 s
3280.374,1730998733.0 s
3278.446,1730998733.0 s
3276.517,1730998733.0 s
3274.589,1730998733.0 s
3272.66,1730998733.0 s
3270.732,1730998733.0 s
3268.803,1730998733.0 s
3266.875,1730998733.0 s
3264.946,1730998733.0 s
3263.018,1730998733.0 s
3261.089,1730998733.0 s
3259.161,1730998733.0 s
3257.232,1730998733.0 s
3255.304,1730998733.0 s
3253.375,1730998733.0 s
3251.447,1730998733.0 s
3249.518,1730998733.0 s
3247.59,1730998733.0 s
3245.661,1730998733.0 s
3243.733,1730998733.0 s
3241.804,1730998733.0 s
3239.876,1730998733.0 s
3237.947,1730998733.0 s
3236.019,1730998733.0 s
3234.09,1730998733.0 s
3232.162,1730998733.0 s
3230.233,1730998733.0 s
3228.305,1730998733.0 s
3226.376,1730998733.0 s
3224.448,1730998733.0 s
3222.519,1730998733.0 s
3220.591,1730998733.0 s
3218.662,1730998733.0 s
3216.734,1730998733.0 s
3214.805,1730998733.0 s
3212.877,1730998733.0 s
3210.948,1730998733.0 s
3209.02,1730998733.0 s
3207.091,1730998733.0 s
3205.163,1730998733.0 s
3203.234,1730998733.0 s
3201.306,1730998733.0 s
3199.378,1730998733.0 s
3197.449,1730998733.0 s
3195.521,1730998733.0 s
3193.592,1730998733.0 s
3191.664,1730998733.0 s
3189.735,1730998733.0 s
3187.807,1730998733.0 s
3185.878,1730998733.0 s
3183.95,1730998733.0 s
3182.021,1730998733.0 s
3180.093,1730998733.0 s
3178.164,1730998733.0 s
3176.236,1730998733.0 s
3174.307,1730998733.0 s
3172.379,1730998733.0 s
3170.45,1730998733.0 s
3168.522,1730998733.0 s
3166.593,1730998733.0 s
3164.665,1730998733.0 s
3162.736,1730998733.0 s
3160.808,1730998733.0 s
3158.879,1730998733.0 s
3156.951,1730998733.0 s
3155.022,1730998733.0 s
3153.094,1730998733.0 s
3151.165,1730998733.0 s
3149.237,1730998733.0 s
3147.308,1730998733.0 s
3145.38,1730998733.0 s
3143.451,1730998733.0 s
3141.523,1730998733.0 s
3139.594,1730998733.0 s
3137.666,1730998733.0 s
3135.737,1730998733.0 s
3133.809,1730998733.0 s
3131.88,1730998733.0 s
3129.952,1730998733.0 s
3128.023,1730998733.0 s
3126.095,1730998733.0 s
3124.166,1730998733.0 s
3122.238,1730998733.0 s
3120.309,1730998733.0 s
3118.381,1730998733.0 s
3116.452,1730998733.0 s
3114.524,1730998733.0 s
3112.595,1730998733.0 s
3110.667,1730998733.0 s
3108.738,1730998733.0 s
3106.81,1730998733.0 s
3104.881,1730998733.0 s
3102.953,1730998733.0 s
3101.024,1730998733.0 s
3099.096,1730998733.0 s
3097.167,1730998733.0 s
3095.239,1730998733.0 s
3093.31,1730998733.0 s
3091.382,1730998733.0 s
3089.453,1730998733.0 s
3087.525,1730998733.0 s
3085.596,1730998733.0 s
3083.668,1730998733.0 s
3081.739,1730998733.0 s
3079.811,1730998733.0 s
3077.882,1730998733.0 s
3075.954,1730998733.0 s
3074.025,1730998733.0 s
3072.097,1730998733.0 s
3070.168,1730998733.0 s
3068.24,1730998733.0 s
3066.311,1730998733.0 s
3064.383,1730998733.0 s
3062.454,1730998733.0 s
3060.526,1730998733.0 s
3058.597,1730998733.0 s
3056.669,1730998733.0 s
3054.74,1730998733.0 s
3052.812,1730998733.0 s
3050.883,1730998733.0 s
3048.955,1730998733.0 s
3047.026,1730998733.0 s
3045.098,1730998733.0 s
3043.169,1730998733.0 s
3041.241,1730998733.0 s
3039.312,1730998733.0 s
3037.384,1730998733.0 s
3035.455,1730998733.0 s
3033.527,1730998733.0 s
3031.598,1730998733.0 s
3029.67,1730998733.0 s
3027.741,1730998733.0 s
3025.813,1730998733.0 s
3023.884,1730998733.0 s
3021.956,1730998733.0 s
3020.027,1730998733.0 s
3018.099,1730998733.0 s
3016.17,1730998733.0 s
3014.242,1730998733.0 s
3012.313,1730998733.0 s
3010.385,1730998733.0 s
3008.456,1730998733.0 s
3006.528,1730998733.0 s
3004.599,1730998733.0 s
3002.671,1730998733.0 s
3000.742,1730998733.0 s
2998.814,1730998733.0 s
2996.885,1730998733.0 s
2994.957,1730998733.0 s
2993.028,1730998733.0 s
2991.1,1730998733.0 s
2989.171,1730998733.0 s
2987.243,1730998733.0 s
2985.314,1730998733.0 s
2983.386,1730998733.0 s
2981.457,1730998733.0 s
2979.529,1730998733.0 s
2977.6,1730998733.0 s
2975.672,1730998733.0 s
2973.743,1730998733.0 s
2971.815,1730998733.0 s
2969.886,1730998733.0 s
2967.958,1730998733.0 s
2966.029,1730998733.0 s
2964.101,1730998733.0 s
2962.172,1730998733.0 s
2960.244,1730998733.0 s
2958.315,1730998733.0 s
2956.387,1730998733.0 s
2954.458,1730998733.0 s
2952.53,1730998733.0 s
2950.601,1730998733.0 s
2948.673,1730998733.0 s
2946.744,1730998733.0 s
2944.816,1730998733.0 s
2942.887,1730998733.0 s
2940.959,1730998733.0 s
2939.03,1730998733.0 s
2937.102,1730998733.0 s
2935.173,1730998733.0 s
2933.245,1730998733.0 s
2931.316,1730998733.0 s
2929.388,1730998733.0 s
2927.459,1730998733.0 s
2925.531,1730998733.0 s
2923.602,1730998733.0 s
2921.674,1730998733.0 s
2919.745,1730998733.0 s
2917.817,1730998733.0 s
2915.888,1730998733.0 s
2913.96,1730998733.0 s
2912.031,1730998733.0 s
2910.103,1730998733.0 s
2908.174,1730998733.0 s
2906.246,1730998733.0 s
2904.317,1730998733.0 s
2902.389,1730998733.0 s
2900.46,1730998733.0 s
2898.532,1730998733.0 s
2896.603,1730998733.0 s
2894.675,1730998733.0 s
2892.746,1730998733.0 s
2890.818,1730998733.0 s
2888.889,1730998733.0 s
2886.961,1730998733.0 s
2885.032,1730998733.0 s
2883.104,1730998733.0 s
2881.175,1730998733.0 s
2879.247,1730998733.0 s
2877.318,1730998733.0 s
2875.39,1730998733.0 s
2873.461,1730998733.0 s
2871.533,1730998733.0 s
2869.604,1730998733.0 s
2867.676,1730998733.0 s
2865.747,1730998733.0 s
2863.819,1730998733.0 s
2861.89,1730998733.0 s
2859.962,1730998733.0 s
2858.033,1730998733.0 s
2856.105,1730998733.0 s
2854.176,1730998733.0 s
2852.248,1730998733.0 s
2850.319,1730998733.0 s
2848.391,1730998733.0 s
2846.462,1730998733.0 s
2844.534,1730998733.0 s
2842.605,1730998733.0 s
2840.677,1730998733.0 s
2838.748,1730998733.0 s
2836.82,1730998733.0 s
2834.891,1730998733.0 s
2832.963,1730998733.0 s
2831.034,1730998733.0 s
2829.106,1730998733.0 s
2827.177,1730998733.0 s
2825.249,1730998733.0 s
2823.32,1730998733.0 s
2821.392,1730998733.0 s
2819.463,1730998733.0 s
2817.535,1730998733.0 s
2815.606,1730998733.0 s
2813.678,1730998733.0 s
2811.749,1730998733.0 s
2809.821,1730998733.0 s
2807.892,1730998733.0 s
2805.964,1730998733.0 s
2804.035,1730998733.0 s
2802.107,1730998733.0 s
2800.178,1730998733.0 s
2798.25,1730998733.0 s
2796.322,1730998733.0 s
2794.393,1730998733.0 s
2792.465,1730998733.0 s
2790.536,1730998733.0 s
2788.608,1730998733.0 s
2786.679,1730998733.0 s
2784.751,1730998733.0 s
2782.822,1730998733.0 s
2780.894,1730998733.0 s
2778.965,1730998733.0 s
2777.037,1730998733.0 s
2775.108,1730998733.0 s
2773.18,1730998733.0 s
2771.251,1730998733.0 s
2769.323,1730998733.0 s
2767.394,1730998733.0 s
2765.466,1730998733.0 s
2763.537,1730998733.0 s
2761.609,1730998733.0 s
2759.68,1730998733.0 s
2757.752,1730998733.0 s
2755.823,1730998733.0 s
2753.895,1730998733.0 s
2751.966,1730998733.0 s
2750.038,1730998733.0 s
2748.109,1730998733.0 s
2746.181,1730998733.0 s
2744.252,1730998733.0 s
2742.324,1730998733.0 s
2740.395,1730998733.0 s
2738.467,1730998733.0 s
2736.538,1730998733.0 s
2734.61,1730998733.0 s
2732.681,1730998733.0 s
2730.753,1730998733.0 s
2728.824,1730998733.0 s
2726.896,1730998733.0 s
2724.967,1730998733.0 s
2723.039,1730998733.0 s
2721.11,1730998733.0 s
2719.182,1730998733.0 s
2717.253,1730998733.0 s
2715.325,1730998733.0 s
2713.396,1730998733.0 s
2711.468,1730998733.0 s
2709.539,1730998733.0 s
2707.611,1730998733.0 s
2705.682,1730998733.0 s
2703.754,1730998733.0 s
2701.825,1730998733.0 s
2699.897,1730998733.0 s
2697.968,1730998733.0 s
2696.04,1730998733.0 s
2694.111,1730998733.0 s
2692.183,1730998733.0 s
2690.254,1730998733.0 s
2688.326,1730998733.0 s
2686.397,1730998733.0 s
2684.469,1730998733.0 s
2682.54,1730998733.0 s
2680.612,1730998733.0 s
2678.683,1730998733.0 s
2676.755,1730998733.0 s
2674.826,1730998733.0 s
2672.898,1730998733.0 s
2670.969,1730998733.0 s
2669.041,1730998733.0 s
2667.112,1730998733.0 s
2665.184,1730998733.0 s
2663.255,1730998733.0 s
2661.327,1730998733.0 s
2659.398,1730998733.0 s
2657.47,1730998733.0 s
2655.541,1730998733.0 s
2653.613,1730998733.0 s
2651.684,1730998733.0 s
2649.756,1730998733.0 s
2647.827,1730998733.0 s
2645.899,1730998733.0 s
2643.97,1730998733.0 s
2642.042,1730998733.0 s
2640.113,1730998733.0 s
2638.185,1730998733.0 s
2636.256,1730998733.0 s
2634.328,1730998733.0 s
2632.399,1730998733.0 s
2630.471,1730998733.0 s
2628.542,1730998733.0 s
2626.614,1730998733.0 s
2624.685,1730998733.0 s
2622.757,1730998733.0 s
2620.828,1730998733.0 s
2618.9,1730998733.0 s
2616.971,1730998733.0 s
2615.043,1730998733.0 s
2613.114,1730998733.0 s
2611.186,1730998733.0 s
2609.257,1730998733.0 s
2607.329,1730998733.0 s
2605.4,1730998733.0 s
2603.472,1730998733.0 s
2601.543,1730998733.0 s
2599.615,1730998733.0 s
2597.686,1730998733.0 s
2595.758,1730998733.0 s
2593.829,1730998733.0 s
2591.901,1730998733.0 s
2589.972,1730998733.0 s
2588.044,1730998733.0 s
2586.115,1730998733.0 s
2584.187,1730998733.0 s
2582.258,1730998733.0 s
2580.33,1730998733.0 s
2578.401,1730998733.0 s
2576.473,1730998733.0 s
2574.544,1730998733.0 s
2572.616,1730998733.0 s
2570.687,1730998733.0 s
2568.759,1730998733.0 s
2566.83,1730998733.0 s
2564.902,1730998733.0 s
2562.973,1730998733.0 s
2561.045,1730998733.0 s
2559.116,1730998733.0 s
2557.188,1730998733.0 s
2555.259,1730998733.0 s
2553.331,1730998733.0 s
2551.402,1730998733.0 s
2549.474,1730998733.0 s
2547.545,1730998733.0 s
2545.617,1730998733.0 s
2543.688,1730998733.0 s
2541.76,1730998733.0 s
2539.831,1730998733.0 s
2537.903,1730998733.0 s
2535.974,1730998733.0 s
2534.046,1730998733.0 s
2532.117,1730998733.0 s
2530.189,1730998733.0 s
2528.26,1730998733.0 s
2526.332,1730998733.0 s
2524.403,1730998733.0 s
2522.475,1730998733.0 s
2520.546,1730998733.0 s
2518.618,1730998733.0 s
2516.689,1730998733.0 s
2514.761,1730998733.0 s
2512.832,1730998733.0 s
2510.904,1730998733.0 s
2508.975,1730998733.0 s
2507.047,1730998733.0 s
2505.118,1730998733.0 s
2503.19,1730998733.0 s
2501.261,1730998733.0 s
2499.333,1730998733.0 s
2497.404,1730998733.0 s
2495.476,1730998733.0 s
2493.547,1730998733.0 s
2491.619,1730998733.0 s
2489.69,1730998733.0 s
2487.762,1730998733.0 s
2485.833,1730998733.0 s
2483.905,1730998733.0 s
2481.976,1730998733.0 s
2480.048,1730998733.0 s
2478.119,1730998733.0 s
2476.191,1730998733.0 s
2474.262,1730998733.0 s
2472.334,1730998733.0 s
2470.405,1730998733.0 s
2468.477,1730998733.0 s
2466.548,1730998733.0 s
2464.62,1730998733.0 s
2462.691,1730998733.0 s
2460.763,1730998733.0 s
2458.834,1730998733.0 s
2456.906,1730998733.0 s
2454.977,1730998733.0 s
2453.049,1730998733.0 s
2451.12,1730998733.0 s
2449.192,1730998733.0 s
2447.263,1730998733.0 s
2445.335,1730998733.0 s
2443.406,1730998733.0 s
2441.478,1730998733.0 s
2439.549,1730998733.0 s
2437.621,1730998733.0 s
2435.692,1730998733.0 s
2433.764,1730998733.0 s
2431.835,1730998733.0 s
2429.907,1730998733.0 s
2427.978,1730998733.0 s
2426.05,1730998733.0 s
2424.121,1730998733.0 s
2422.193,1730998733.0 s
2420.264,1730998733.0 s
2418.336,1730998733.0 s
2416.407,1730998733.0 s
2414.479,1730998733.0 s
2412.55,1730998733.0 s
2410.622,1730998733.0 s
2408.693,1730998733.0 s
2406.765,1730998733.0 s
2404.836,1730998733.0 s
2402.908,1730998733.0 s
2400.979,1730998733.0 s
2399.051,1730998733.0 s
2397.123,1730998733.0 s
2395.194,1730998733.0 s
2393.266,1730998733.0 s
2391.337,1730998733.0 s
2389.409,1730998733.0 s
2387.48,1730998733.0 s
2385.552,1730998733.0 s
2383.623,1730998733.0 s
2381.695,1730998733.0 s
2379.766,1730998733.0 s
2377.838,1730998733.0 s
2375.909,1730998733.0 s
2373.981,1730998733.0 s
2372.052,1730998733.0 s
2370.124,1730998733.0 s
2368.195,1730998733.0 s
2366.267,1730998733.0 s
2364.338,1730998733.0 s
2362.41,1730998733.0 s
2360.481,1730998733.0 s
2358.553,1730998733.0 s
2356.624,1730998733.0 s
2354.696,1730998733.0 s
2352.767,1730998733.0 s
2350.839,1730998733.0 s
2348.91,1730998733.0 s
2346.982,1730998733.0 s
2345.053,1730998733.0 s
2343.125,1730998733.0 s
2341.196,1730998733.0 s
2339.268,1730998733.0 s
2337.339,1730998733.0 s
2335.411,1730998733.0 s
2333.482,1730998733.0 s
2331.554,1730998733.0 s
2329.625,1730998733.0 s
2327.697,1730998733.0 s
2325.768,1730998733.0 s
2323.84,1730998733.0 s
2321.911,1730998733.0 s
2319.983,1730998733.0 s
2318.054,1730998733.0 s
2316.126,1730998733.0 s
2314.197,1730998733.0 s
2312.269,1730998733.0 s
2310.34,1730998733.0 s
2308.412,1730998733.0 s
2306.483,1730998733.0 s
2304.555,1730998733.0 s
2302.626,1730998733.0 s
2300.698,1730998733.0 s
2298.769,1730998733.0 s
2296.841,1730998733.0 s
2294.912,1730998733.0 s
2292.984,1730998733.0 s
2291.055,1730998733.0 s
2289.127,1730998733.0 s
2287.198,1730998733.0 s
2285.27,1730998733.0 s
2283.341,1730998733.0 s
2281.413,1730998733.0 s
2279.484,1730998733.0 s
2277.556,1730998733.0 s
2275.627,1730998733.0 s
2273.699,1730998733.0 s
2271.77,1730998733.0 s
2269.842,1730998733.0 s
2267.913,1730998733.0 s
2265.985,1730998733.0 s
2264.056,1730998733.0 s
2262.128,1730998733.0 s
2260.199,1730998733.0 s
2258.271,1730998733.0 s
2256.342,1730998733.0 s
2254.414,1730998733.0 s
2252.485,1730998733.0 s
2250.557,1730998733.0 s
2248.628,1730998733.0 s
2246.7,1730998733.0 s
2244.771,1730998733.0 s
2242.843,1730998733.0 s
2240.914,1730998733.0 s
2238.986,1730998733.0 s
2237.057,1730998733.0 s
2235.129,1730998733.0 s
2233.2,1730998733.0 s
2231.272,1730998733.0 s
2229.343,1730998733.0 s
2227.415,1730998733.0 s
2225.486,1730998733.0 s
2223.558,1730998733.0 s
2221.629,1730998733.0 s
2219.701,1730998733.0 s
2217.772,1730998733.0 s
2215.844,1730998733.0 s
2213.915,1730998733.0 s
2211.987,1730998733.0 s
2210.058,1730998733.0 s
2208.13,1730998733.0 s
2206.201,1730998733.0 s
2204.273,1730998733.0 s
2202.344,1730998733.0 s
2200.416,1730998733.0 s
2198.487,1730998733.0 s
2196.559,1730998733.0 s
2194.63,1730998733.0 s
2192.702,1730998733.0 s
2190.773,1730998733.0 s
2188.845,1730998733.0 s
2186.916,1730998733.0 s
2184.988,1730998733.0 s
2183.059,1730998733.0 s
2181.131,1730998733.0 s
2179.202,1730998733.0 s
2177.274,1730998733.0 s
2175.345,1730998733.0 s
2173.417,1730998733.0 s
2171.488,1730998733.0 s
2169.56,1730998733.0 s
2167.631,1730998733.0 s
2165.703,1730998733.0 s
2163.774,1730998733.0 s
2161.846,1730998733.0 s
2159.917,1730998733.0 s
2157.989,1730998733.0 s
2156.06,1730998733.0 s
2154.132,1730998733.0 s
2152.203,1730998733.0 s
2150.275,1730998733.0 s
2148.346,1730998733.0 s
2146.418,1730998733.0 s
2144.489,1730998733.0 s
2142.561,1730998733.0 s
2140.632,1730998733.0 s
2138.704,1730998733.0 s
2136.775,1730998733.0 s
2134.847,1730998733.0 s
2132.918,1730998733.0 s
2130.99,1730998733.0 s
2129.061,1730998733.0 s
2127.133,1730998733.0 s
2125.204,1730998733.0 s
2123.276,1730998733.0 s
2121.347,1730998733.0 s
2119.419,1730998733.0 s
2117.49,1730998733.0 s
2115.562,1730998733.0 s
2113.633,1730998733.0 s
2111.705,1730998733.0 s
2109.776,1730998733.0 s
2107.848,1730998733.0 s
2105.919,1730998733.0 s
2103.991,1730998733.0 s
2102.062,1730998733.0 s
2100.134,1730998733.0 s
2098.205,1730998733.0 s
2096.277,1730998733.0 s
2094.348,1730998733.0 s
2092.42,1730998733.0 s
2090.491,1730998733.0 s
2088.563,1730998733.0 s
2086.634,1730998733.0 s
2084.706,1730998733.0 s
2082.777,1730998733.0 s
2080.849,1730998733.0 s
2078.92,1730998733.0 s
2076.992,1730998733.0 s
2075.063,1730998733.0 s
