X,Y
Coord: [float64] cm⁻¹ (size: 1),2.731153964996338
Coord: [float64] cm⁻¹ (size: 1),2.7376861572265625
Coord: [float64] cm⁻¹ (size: 1),2.7458505630493164
Coord: [float64] cm⁻¹ (size: 1),2.7562613487243652
Coord: [float64] cm⁻¹ (size: 1),2.766202926635742
Coord: [float64] cm⁻¹ (size: 1),2.7742581367492676
Coord: [float64] cm⁻¹ (size: 1),2.78206205368042
Coord: [float64] cm⁻¹ (size: 1),2.7885751724243164
Coord: [float64] cm⁻¹ (size: 1),2.8007736206054688
Coord: [float64] cm⁻¹ (size: 1),2.8102200031280518
Coord: [float64] cm⁻¹ (size: 1),2.816800594329834
Coord: [float64] cm⁻¹ (size: 1),2.82620906829834
Coord: [float64] cm⁻¹ (size: 1),2.83144474029541
Coord: [float64] cm⁻¹ (size: 1),2.826343059539795
Coord: [float64] cm⁻¹ (size: 1),2.8309288024902344
Coord: [float64] cm⁻¹ (size: 1),2.843191385269165
Coord: [float64] cm⁻¹ (size: 1),2.867732286453247
Coord: [float64] cm⁻¹ (size: 1),2.8607168197631836
Coord: [float64] cm⁻¹ (size: 1),2.857156276702881
Coord: [float64] cm⁻¹ (size: 1),2.8734359741210938
Coord: [float64] cm⁻¹ (size: 1),2.8736624717712402
Coord: [float64] cm⁻¹ (size: 1),2.8651232719421387
Coord: [float64] cm⁻¹ (size: 1),2.896233558654785
Coord: [float64] cm⁻¹ (size: 1),2.9417617321014404
Coord: [float64] cm⁻¹ (size: 1),2.889498233795166
Coord: [float64] cm⁻¹ (size: 1),2.7821567058563232
Coord: [float64] cm⁻¹ (size: 1),2.807614803314209
Coord: [float64] cm⁻¹ (size: 1),2.904618501663208
Coord: [float64] cm⁻¹ (size: 1),2.900125026702881
Coord: [float64] cm⁻¹ (size: 1),2.8732147216796875
Coord: [float64] cm⁻¹ (size: 1),2.867704391479492
Coord: [float64] cm⁻¹ (size: 1),2.910867691040039
Coord: [float64] cm⁻¹ (size: 1),2.946380853652954
Coord: [float64] cm⁻¹ (size: 1),2.8856141567230225
Coord: [float64] cm⁻¹ (size: 1),2.843376636505127
Coord: [float64] cm⁻¹ (size: 1),2.8964343070983887
Coord: [float64] cm⁻¹ (size: 1),2.964369773864746
Coord: [float64] cm⁻¹ (size: 1),2.85258150100708
Coord: [float64] cm⁻¹ (size: 1),2.65311598777771
Coord: [float64] cm⁻¹ (size: 1),2.8844082355499268
Coord: [float64] cm⁻¹ (size: 1),3.0492122173309326
Coord: [float64] cm⁻¹ (size: 1),2.9534506797790527
Coord: [float64] cm⁻¹ (size: 1),2.855388641357422
Coord: [float64] cm⁻¹ (size: 1),2.942443370819092
Coord: [float64] cm⁻¹ (size: 1),3.0608632564544678
Coord: [float64] cm⁻¹ (size: 1),3.0830626487731934
Coord: [float64] cm⁻¹ (size: 1),2.9859888553619385
Coord: [float64] cm⁻¹ (size: 1),2.93267822265625
Coord: [float64] cm⁻¹ (size: 1),3.0247225761413574
Coord: [float64] cm⁻¹ (size: 1),3.1346333026885986
Coord: [float64] cm⁻¹ (size: 1),3.0708372592926025
Coord: [float64] cm⁻¹ (size: 1),2.997866153717041
Coord: [float64] cm⁻¹ (size: 1),3.0364696979522705
Coord: [float64] cm⁻¹ (size: 1),3.181849956512451
Coord: [float64] cm⁻¹ (size: 1),3.26887583732605
Coord: [float64] cm⁻¹ (size: 1),3.291592597961426
Coord: [float64] cm⁻¹ (size: 1),3.2693979740142822
Coord: [float64] cm⁻¹ (size: 1),3.260387420654297
Coord: [float64] cm⁻¹ (size: 1),3.288127899169922
Coord: [float64] cm⁻¹ (size: 1),3.2822461128234863
Coord: [float64] cm⁻¹ (size: 1),3.2301788330078125
Coord: [float64] cm⁻¹ (size: 1),3.2715070247650146
Coord: [float64] cm⁻¹ (size: 1),3.262120246887207
Coord: [float64] cm⁻¹ (size: 1),3.2174925804138184
Coord: [float64] cm⁻¹ (size: 1),3.027956485748291
Coord: [float64] cm⁻¹ (size: 1),2.8948590755462646
Coord: [float64] cm⁻¹ (size: 1),2.9004158973693848
Coord: [float64] cm⁻¹ (size: 1),3.0452747344970703
Coord: [float64] cm⁻¹ (size: 1),3.080934524536133
Coord: [float64] cm⁻¹ (size: 1),3.034844398498535
Coord: [float64] cm⁻¹ (size: 1),3.176736354827881
Coord: [float64] cm⁻¹ (size: 1),3.2510316371917725
Coord: [float64] cm⁻¹ (size: 1),3.278960943222046
Coord: [float64] cm⁻¹ (size: 1),3.324362277984619
Coord: [float64] cm⁻¹ (size: 1),3.2546520233154297
Coord: [float64] cm⁻¹ (size: 1),3.1824049949645996
Coord: [float64] cm⁻¹ (size: 1),3.304863691329956
Coord: [float64] cm⁻¹ (size: 1),3.3548808097839355
Coord: [float64] cm⁻¹ (size: 1),3.3837876319885254
Coord: [float64] cm⁻¹ (size: 1),3.3871567249298096
Coord: [float64] cm⁻¹ (size: 1),3.2386972904205322
Coord: [float64] cm⁻¹ (size: 1),3.218863010406494
Coord: [float64] cm⁻¹ (size: 1),3.3974599838256836
Coord: [float64] cm⁻¹ (size: 1),3.347036838531494
Coord: [float64] cm⁻¹ (size: 1),3.1608211994171143
Coord: [float64] cm⁻¹ (size: 1),3.154417037963867
Coord: [float64] cm⁻¹ (size: 1),3.3158421516418457
Coord: [float64] cm⁻¹ (size: 1),3.511467933654785
Coord: [float64] cm⁻¹ (size: 1),3.5368809700012207
Coord: [float64] cm⁻¹ (size: 1),3.4608356952667236
Coord: [float64] cm⁻¹ (size: 1),3.354468822479248
Coord: [float64] cm⁻¹ (size: 1),3.264101028442383
Coord: [float64] cm⁻¹ (size: 1),3.450028657913208
Coord: [float64] cm⁻¹ (size: 1),3.625844955444336
Coord: [float64] cm⁻¹ (size: 1),3.6450717449188232
Coord: [float64] cm⁻¹ (size: 1),3.5642216205596924
Coord: [float64] cm⁻¹ (size: 1),3.4134631156921387
Coord: [float64] cm⁻¹ (size: 1),3.5203280448913574
Coord: [float64] cm⁻¹ (size: 1),3.609579086303711
Coord: [float64] cm⁻¹ (size: 1),3.565584182739258
Coord: [float64] cm⁻¹ (size: 1),3.594630718231201
Coord: [float64] cm⁻¹ (size: 1),3.590909242630005
Coord: [float64] cm⁻¹ (size: 1),3.667754650115967
Coord: [float64] cm⁻¹ (size: 1),3.75130033493042
Coord: [float64] cm⁻¹ (size: 1),3.757650375366211
Coord: [float64] cm⁻¹ (size: 1),3.7546677589416504
Coord: [float64] cm⁻¹ (size: 1),3.734208583831787
Coord: [float64] cm⁻¹ (size: 1),3.7059550285339355
Coord: [float64] cm⁻¹ (size: 1),3.8003580570220947
Coord: [float64] cm⁻¹ (size: 1),3.8679652214050293
Coord: [float64] cm⁻¹ (size: 1),3.885706901550293
Coord: [float64] cm⁻¹ (size: 1),3.862298011779785
Coord: [float64] cm⁻¹ (size: 1),3.7871694564819336
Coord: [float64] cm⁻¹ (size: 1),3.826709508895874
Coord: [float64] cm⁻¹ (size: 1),3.9186947345733643
Coord: [float64] cm⁻¹ (size: 1),3.945305347442627
Coord: [float64] cm⁻¹ (size: 1),3.945404052734375
Coord: [float64] cm⁻¹ (size: 1),3.935467481613159
Coord: [float64] cm⁻¹ (size: 1),3.945735454559326
Coord: [float64] cm⁻¹ (size: 1),3.987854480743408
Coord: [float64] cm⁻¹ (size: 1),4.011021614074707
Coord: [float64] cm⁻¹ (size: 1),4.015299320220947
Coord: [float64] cm⁻¹ (size: 1),4.007331848144531
Coord: [float64] cm⁻¹ (size: 1),4.003615379333496
Coord: [float64] cm⁻¹ (size: 1),4.029651165008545
Coord: [float64] cm⁻¹ (size: 1),4.056447982788086
Coord: [float64] cm⁻¹ (size: 1),4.064781188964844
Coord: [float64] cm⁻¹ (size: 1),4.057941436767578
Coord: [float64] cm⁻¹ (size: 1),4.057374000549316
Coord: [float64] cm⁻¹ (size: 1),4.059834957122803
Coord: [float64] cm⁻¹ (size: 1),4.0780510902404785
Coord: [float64] cm⁻¹ (size: 1),4.090017318725586
Coord: [float64] cm⁻¹ (size: 1),4.096631050109863
Coord: [float64] cm⁻¹ (size: 1),4.095822811126709
Coord: [float64] cm⁻¹ (size: 1),4.09928035736084
Coord: [float64] cm⁻¹ (size: 1),4.111172676086426
Coord: [float64] cm⁻¹ (size: 1),4.128623962402344
Coord: [float64] cm⁻¹ (size: 1),4.140035629272461
Coord: [float64] cm⁻¹ (size: 1),4.15294885635376
Coord: [float64] cm⁻¹ (size: 1),4.163396835327148
Coord: [float64] cm⁻¹ (size: 1),4.180465221405029
Coord: [float64] cm⁻¹ (size: 1),4.197612762451172
Coord: [float64] cm⁻¹ (size: 1),4.210952281951904
Coord: [float64] cm⁻¹ (size: 1),4.210799217224121
Coord: [float64] cm⁻¹ (size: 1),4.223801136016846
Coord: [float64] cm⁻¹ (size: 1),4.249919891357422
Coord: [float64] cm⁻¹ (size: 1),4.277195453643799
Coord: [float64] cm⁻¹ (size: 1),4.301778793334961
Coord: [float64] cm⁻¹ (size: 1),4.32924747467041
Coord: [float64] cm⁻¹ (size: 1),4.353809356689453
Coord: [float64] cm⁻¹ (size: 1),4.37456750869751
Coord: [float64] cm⁻¹ (size: 1),4.401900291442871
Coord: [float64] cm⁻¹ (size: 1),4.430742263793945
Coord: [float64] cm⁻¹ (size: 1),4.451170921325684
Coord: [float64] cm⁻¹ (size: 1),4.470742702484131
Coord: [float64] cm⁻¹ (size: 1),4.48750114440918
Coord: [float64] cm⁻¹ (size: 1),4.5044779777526855
Coord: [float64] cm⁻¹ (size: 1),4.519824981689453
Coord: [float64] cm⁻¹ (size: 1),4.53956937789917
Coord: [float64] cm⁻¹ (size: 1),4.557641983032227
Coord: [float64] cm⁻¹ (size: 1),4.575415134429932
Coord: [float64] cm⁻¹ (size: 1),4.592885971069336
Coord: [float64] cm⁻¹ (size: 1),4.6100335121154785
Coord: [float64] cm⁻¹ (size: 1),4.624266624450684
Coord: [float64] cm⁻¹ (size: 1),4.6364545822143555
Coord: [float64] cm⁻¹ (size: 1),4.651029586791992
Coord: [float64] cm⁻¹ (size: 1),4.669644355773926
Coord: [float64] cm⁻¹ (size: 1),4.684803009033203
Coord: [float64] cm⁻¹ (size: 1),4.702297687530518
Coord: [float64] cm⁻¹ (size: 1),4.718720436096191
Coord: [float64] cm⁻¹ (size: 1),4.734809398651123
Coord: [float64] cm⁻¹ (size: 1),4.748476982116699
Coord: [float64] cm⁻¹ (size: 1),4.762072563171387
Coord: [float64] cm⁻¹ (size: 1),4.779245853424072
Coord: [float64] cm⁻¹ (size: 1),4.797908782958984
Coord: [float64] cm⁻¹ (size: 1),4.81416130065918
Coord: [float64] cm⁻¹ (size: 1),4.832277297973633
Coord: [float64] cm⁻¹ (size: 1),4.847996711730957
Coord: [float64] cm⁻¹ (size: 1),4.862279891967773
Coord: [float64] cm⁻¹ (size: 1),4.877121925354004
Coord: [float64] cm⁻¹ (size: 1),4.897599697113037
Coord: [float64] cm⁻¹ (size: 1),4.916501998901367
Coord: [float64] cm⁻¹ (size: 1),4.93387508392334
Coord: [float64] cm⁻¹ (size: 1),4.950528144836426
Coord: [float64] cm⁻¹ (size: 1),4.969240188598633
Coord: [float64] cm⁻¹ (size: 1),4.988327503204346
Coord: [float64] cm⁻¹ (size: 1),5.007996082305908
Coord: [float64] cm⁻¹ (size: 1),5.025336265563965
Coord: [float64] cm⁻¹ (size: 1),5.043188095092773
Coord: [float64] cm⁻¹ (size: 1),5.065459728240967
Coord: [float64] cm⁻¹ (size: 1),5.087960243225098
Coord: [float64] cm⁻¹ (size: 1),5.106555938720703
Coord: [float64] cm⁻¹ (size: 1),5.126372337341309
Coord: [float64] cm⁻¹ (size: 1),5.144814491271973
Coord: [float64] cm⁻¹ (size: 1),5.167126655578613
Coord: [float64] cm⁻¹ (size: 1),5.187174320220947
Coord: [float64] cm⁻¹ (size: 1),5.206725120544434
Coord: [float64] cm⁻¹ (size: 1),5.228448390960693
Coord: [float64] cm⁻¹ (size: 1),5.249588966369629
Coord: [float64] cm⁻¹ (size: 1),5.2691450119018555
Coord: [float64] cm⁻¹ (size: 1),5.289369583129883
Coord: [float64] cm⁻¹ (size: 1),5.3108344078063965
Coord: [float64] cm⁻¹ (size: 1),5.33015775680542
Coord: [float64] cm⁻¹ (size: 1),5.347721099853516
Coord: [float64] cm⁻¹ (size: 1),5.366786003112793
Coord: [float64] cm⁻¹ (size: 1),5.388455390930176
Coord: [float64] cm⁻¹ (size: 1),5.413098335266113
Coord: [float64] cm⁻¹ (size: 1),5.43348503112793
Coord: [float64] cm⁻¹ (size: 1),5.453661918640137
Coord: [float64] cm⁻¹ (size: 1),5.477795600891113
Coord: [float64] cm⁻¹ (size: 1),5.501706123352051
Coord: [float64] cm⁻¹ (size: 1),5.521650314331055
Coord: [float64] cm⁻¹ (size: 1),5.542442798614502
Coord: [float64] cm⁻¹ (size: 1),5.562230110168457
Coord: [float64] cm⁻¹ (size: 1),5.585018157958984
Coord: [float64] cm⁻¹ (size: 1),5.606964111328125
Coord: [float64] cm⁻¹ (size: 1),5.627867698669434
Coord: [float64] cm⁻¹ (size: 1),5.649090766906738
Coord: [float64] cm⁻¹ (size: 1),5.670231819152832
Coord: [float64] cm⁻¹ (size: 1),5.691288948059082
Coord: [float64] cm⁻¹ (size: 1),5.711974143981934
