X,Y
3999.703,100.53543090820312
3995.846,100.54281616210938
3991.989,100.55886840820312
3988.132,100.552001953125
3984.275,100.5684814453125
3980.418,100.57479095458984
3976.561,100.57178497314453
3972.704,100.56747436523438
3968.847,100.56542205810547
3964.99,100.54277038574219
3961.133,100.55117797851562
3957.276,100.54696655273438
3953.419,100.54364013671875
3949.562,100.53845977783203
3945.705,100.53780364990234
3941.848,100.52922058105469
3937.991,100.54227447509766
3934.134,100.53260040283203
3930.277,100.53478240966797
3926.42,100.53106689453125
3922.563,100.52278900146484
3918.706,100.51778411865234
3914.849,100.54265594482422
3910.992,100.53373718261719
3907.135,100.54594421386719
3903.278,100.54423522949219
3899.421,100.53289794921875
3895.564,100.52201843261719
3891.707,100.52433013916016
3887.85,100.5242919921875
3883.993,100.5330581665039
3880.136,100.54924774169922
3876.279,100.55535888671875
3872.422,100.50572204589844
3868.565,100.49381256103516
3864.708,100.50250244140625
3860.851,100.51278686523438
3856.994,100.50839233398438
3853.137,100.51771545410156
3849.28,100.49052429199219
3845.423,100.50697326660156
3841.566,100.52454376220703
3837.709,100.53267669677734
3833.852,100.51329040527344
3829.995,100.49058532714844
3826.138,100.47069549560547
3822.281,100.48478698730469
3818.424,100.490234375
3814.567,100.4888916015625
3810.71,100.48082733154297
3806.853,100.48512268066406
3802.996,100.47058868408203
3799.139,100.4886474609375
3795.282,100.484130859375
3791.425,100.47550201416016
3787.568,100.4705581665039
3783.711,100.50614929199219
3779.854,100.50938415527344
3775.997,100.50126647949219
3772.14,100.47124481201172
3768.283,100.46399688720703
3764.426,100.44840240478516
3760.569,100.45587158203125
3756.712,100.45481872558594
3752.855,100.48143005371094
3748.998,100.48925018310547
3745.141,100.48754119873047
3741.284,100.47428894042969
3737.427,100.50118255615234
3733.57,100.50228881835938
3729.713,100.4751205444336
3725.856,100.45869445800781
3721.999,100.45704650878906
3718.142,100.44000244140625
3714.285,100.4648666381836
3710.428,100.46652221679688
3706.571,100.44805908203125
3702.714,100.4398193359375
3698.857,100.46935272216797
3695.0,100.48406982421875
3691.143,100.47154235839844
3687.286,100.44248962402344
3683.429,100.44420623779297
3679.572,100.44110870361328
3675.715,100.46426391601562
3671.858,100.4757080078125
3668.001,100.46483612060547
3664.144,100.43830871582031
3660.287,100.44470977783203
3656.43,100.43949127197266
3652.573,100.4407730102539
3648.716,100.4226303100586
3644.859,100.42237854003906
3641.002,100.40962982177734
3637.146,100.41644287109375
3633.289,100.43169403076172
3629.432,100.45205688476562
3625.575,100.409423828125
3621.718,100.40437316894531
3617.861,100.41022491455078
3614.004,100.41461944580078
3610.147,100.40583801269531
3606.29,100.3984603881836
3602.433,100.40933227539062
3598.576,100.43245697021484
3594.719,100.41576385498047
3590.862,100.40348815917969
3587.005,100.38519287109375
3583.148,100.3909683227539
3579.291,100.39505004882812
3575.434,100.39897918701172
3571.577,100.39838409423828
3567.72,100.4065170288086
3563.863,100.39085388183594
3560.006,100.38858795166016
3556.149,100.37493896484375
3552.292,100.37423706054688
3548.435,100.37097930908203
3544.578,100.3813247680664
3540.721,100.3800277709961
3536.864,100.39028930664062
3533.007,100.3830795288086
3529.15,100.38206481933594
3525.293,100.36785888671875
3521.436,100.37216186523438
3517.579,100.37621307373047
3513.722,100.39102935791016
3509.865,100.37271118164062
3506.008,100.37002563476562
3502.151,100.3642349243164
3498.294,100.36466217041016
3494.437,100.35843658447266
3490.58,100.33386993408203
3486.723,100.3043212890625
3482.866,100.34494018554688
3479.009,100.35186004638672
3475.152,100.3393325805664
3471.295,100.32020568847656
3467.438,100.34576416015625
3463.581,100.35958099365234
3459.724,100.3478775024414
3455.867,100.32640838623047
3452.01,100.33963012695312
3448.153,100.3371810913086
3444.296,100.3368148803711
3440.439,100.32415771484375
3436.582,100.32295989990234
3432.725,100.31816101074219
3428.868,100.32991027832031
3425.011,100.3175277709961
3421.154,100.31839752197266
3417.297,100.31403350830078
3413.44,100.30294799804688
3409.583,100.29805755615234
3405.726,100.31200408935547
3401.869,100.29796600341797
3398.012,100.30695343017578
3394.155,100.30916595458984
3390.298,100.32064819335938
3386.441,100.31410217285156
3382.584,100.29902648925781
3378.727,100.27996063232422
3374.87,100.27934265136719
3371.013,100.27753448486328
3367.156,100.28870391845703
3363.299,100.2696304321289
3359.442,100.27487182617188
3355.585,100.27147674560547
3351.728,100.27685546875
3347.871,100.2720718383789
3344.014,100.27750396728516
3340.157,100.26117706298828
3336.3,100.25331115722656
3332.443,100.25384521484375
3328.586,100.27368927001953
3324.729,100.26799774169922
3320.872,100.27982330322266
3317.015,100.28372955322266
3313.158,100.27338409423828
3309.301,100.25080108642578
3305.444,100.25447845458984
3301.587,100.24948120117188
3297.73,100.2587890625
3293.873,100.25511932373047
3290.016,100.25914764404297
3286.159,100.2598648071289
3282.302,100.2643814086914
3278.445,100.25304412841797
3274.588,100.24835968017578
3270.731,100.2374267578125
3266.874,100.24884796142578
3263.017,100.26309204101562
3259.16,100.25702667236328
3255.303,100.23040771484375
3251.446,100.23085021972656
3247.589,100.22383880615234
3243.732,100.2240982055664
3239.875,100.22573852539062
3236.018,100.23059844970703
3232.161,100.22293090820312
3228.304,100.22586822509766
3224.447,100.22051239013672
3220.59,100.2243881225586
3216.733,100.20669555664062
3212.876,100.2193832397461
3209.019,100.2243423461914
3205.162,100.2158432006836
3201.305,100.20020294189453
3197.448,100.20741271972656
3193.591,100.20843505859375
